cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
1490978,0001564590-20-025087,10-Q,2020-05-13,2020-05-14,2020,Q1,2020-03-31,quarterly,SDGR,"SCHRODINGER, INC.",349872000,295517000,,,,,,144749000,,14984000,,,,26174000,15625000,-11800000,-14180000,91000,-13826000,13700000,,40666970,699000,,,27425000,,-5778000,-843000,1775000,,,-6621000,295517000,,,,,2834,50122938,2020-03-31,single,,,877000,,instance,2020-05-13
1490978,0001564590-20-038584,10-Q,2020-08-10,2020-08-11,2020,Q2,2020-06-30,quarterly,SDGR,"SCHRODINGER, INC.",349551000,296120000,,,,,,110380000,,13616000,,,,23092000,13583000,-17087000,-4002000,64000,-3350000,16657000,,63296366,570000,,,30670000,,-9051000,-484000,2729000,,,-9535000,296120000,,,,,2834,50139639,2020-06-30,single,,,881000,,instance,2020-08-10
1490978,0001564590-20-053292,10-Q,2020-11-12,2020-11-13,2020,Q3,2020-09-30,quarterly,SDGR,"SCHRODINGER, INC.",680116000,630878000,,,,,,210490000,,12253000,,,,25797000,15272000,-15445000,3251000,-35000,3852000,17019000,,72693173,463000,,,30717000,,-12032000,-325000,3038000,,,-12357000,630878000,,,,,2834,56298216,2020-09-30,single,,,890000,,instance,2020-11-12
1490978,0001564590-21-010727,10-K,2021-03-04,2021-03-05,2020,FY,2020-12-31,annual,SDGR,"SCHRODINGER, INC.",746263000,624015000,,,,,,202296000,,11764000,,,,108095000,63472000,-60916000,-26292000,345000,-24463000,64695000,,60024658,2253000,,,124388000,3658000,16757000,-2538000,10545000,,,14219000,624015000,,,,-57258000,2834,60713534,2020-12-31,single,,,,,instance,2021-03-04
1490978,0001564590-21-010727,10-K,2021-03-04,2021-03-05,2020,FY,2020-12-31,quarterly,SDGR,"SCHRODINGER, INC.",746263000,624015000,,,,,,202296000,,11764000,,,,33032000,18992000,-16584000,-11361000,225000,-11139000,17319000,,,521000,,,35576000,,43618000,-886000,3003000,,,42732000,624015000,,,,,2834,60713534,2020-12-31,single,,,,,instance,2021-03-04
1490978,0001564590-21-026289,10-Q,2021-05-11,2021-05-12,2021,Q1,2021-03-31,quarterly,SDGR,"SCHRODINGER, INC.",744189000,631768000,,,,,,133122000,,10412000,,,,32127000,16164000,-23912000,-449000,74000,-29000,21448000,,70071625,420000,,,40076000,887000,-10921000,-513000,4366000,,,-11434000,631768000,,,,-23025000,2834,61300675,2021-03-31,single,,,,,instance,2021-05-11
1490978,0001564590-21-043687,10-Q,2021-08-12,2021-08-13,2021,Q2,2021-06-30,quarterly,SDGR,"SCHRODINGER, INC.",717334000,605751000,,,,,,117699000,,8948000,,,,29784000,11980000,-30342000,-34903000,67000,-34644000,21092000,,70582062,357000,,,42322000,727000,-29372000,-2914000,7016000,,,-32286000,605751000,,,,-29615000,2834,61553610,2021-06-30,single,,,,,carried,2021-05-11
1490978,0001564590-21-056203,10-Q,2021-11-10,2021-11-11,2021,Q3,2021-09-30,quarterly,SDGR,"SCHRODINGER, INC.",762617000,579806000,,,,,,160879000,,79113000,,,,29850000,11115000,-34674000,-35015000,-4000,-35007000,23219000,,70784184,286000,,,45789000,581000,-10638000,-2783000,7652000,,,-13421000,579806000,,,,-34093000,2834,61703441,2021-09-30,single,,,,,carried,2021-05-11
1490978,0001564590-22-006713,10-K,2022-02-24,2022-02-25,2021,FY,2021-12-31,annual,SDGR,"SCHRODINGER, INC.",756487000,557071000,,,,,,120267000,,79869000,,,,137931000,65620000,-111443000,-100808000,411000,-100393000,90904000,,70594950,1057000,,,177063000,2847000,-70669000,-7167000,26490000,,,-77836000,557071000,,,,-108596000,2834,61834515,2021-12-31,single,,,,,carried,2021-05-11
1490978,0001564590-22-006713,10-K,2022-02-24,2022-02-25,2021,FY,2021-12-31,quarterly,SDGR,"SCHRODINGER, INC.",756487000,557071000,,,,,,120267000,,79869000,,,,46170000,26361000,-22515000,-30441000,274000,-30713000,25145000,,,-6000,,,48876000,652000,-19738000,-957000,7456000,,,-20695000,557071000,,,,-21863000,2834,61834515,2021-12-31,single,,,,,carried,2021-05-11
1490978,0001564590-22-017856,10-Q,2022-05-04,2022-05-05,2022,Q1,2022-03-31,quarterly,SDGR,"SCHRODINGER, INC.",719537000,530667000,5777000,4791000,986000,,,117257000,,81504000,,,,48663000,27983000,-28643000,-34479000,-28000,-34440000,27822000,,71050432,328000,,,56626000,969000,-39722000,-1696000,9134000,,,-41418000,524890000,,,,-27674000,2834,61972400,2022-03-31,single,,,,,carried,2021-05-11
1490978,0001564590-22-028010,10-Q,2022-08-04,2022-08-05,2022,Q2,2022-06-30,quarterly,SDGR,"SCHRODINGER, INC.",687880000,493058000,5644000,4791000,853000,,,127319000,,95292000,,,,38469000,17134000,-43473000,-47641000,33000,-47686000,31123000,,71161892,,,,60607000,1126000,-24656000,-1974000,10427000,,,-26630000,487414000,,,,-42347000,2834,62027061,2022-06-30,single,,,,,carried,2021-05-11
1490978,0001490978-22-000012,10-Q,2022-11-03,2022-11-04,2022,Q3,2022-09-30,quarterly,SDGR,"SCHRODINGER, INC.",661985000,463110000,5511000,4791000,720000,,,102817000,,95848000,0,,,36980000,17201000,-46163000,-39662000,194000,-39853000,32885000,,71207992,,,,63364000,1107000,-30363000,-2998000,9864000,,,-33361000,457599000,,,,-45056000,2834,71231961,2022-09-30,class_sum,,,,,instance,2022-11-03
1490978,0001490978-23-000024,10-K,2023-02-28,2023-03-01,2022,FY,2022-12-31,annual,SDGR,"SCHRODINGER, INC.",688587000,447894000,5378000,4791000,587000,,,90474000,,116491000,0,,,180955000,101022000,-146817000,-149126000,63000,-149186000,126372000,,71173419,,,,247839000,4344000,-119683000,-8014000,39630000,,,-127697000,442516000,,,,-142473000,2834,62163739,2022-12-31,single,,,,,instance,2023-02-28
