cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda
1172298,0001493152-12-001930,10-Q,2012-12-19,2012-12-20,2013,Q2,2012-10-31,quarterly,GRAVE,PETRO RIVER OIL CORP.,1162680,-12809301,,,,,,6183,,,,,,,,-556559,,,1775361,,,131837970,,,,12551,15169,,,-3339,,,,-12809301,,,,-541390
1172298,0001493152-13-000476,10-Q,2013-03-25,2013-03-26,2013,Q3,2013-01-31,quarterly,GRAVE,PETRO RIVER OIL CORP.,1253935,-16642625,,,,,,47675,,,,,,,,-487271,,,-3834574,,,14078947,,,,30061,10400,-431425,,-3333,,,,-16642625,,,,-476871
1172298,0001493152-13-001720,10-K,2013-08-28,2013-08-29,2013,FY,2013-04-30,annual,GRAVE,PETRO RIVER OIL CORP.,19250993,17616863,,,,,,5703082,,,,,,,,,,,,,,,,,,,,,,,,,,17616863,,,,
1172298,0001493152-13-001720,10-K,2013-08-28,2013-08-29,2013,FY,2013-04-30,quarterly,GRAVE,PETRO RIVER OIL CORP.,19250993,17616863,,,,,,5703082,,,,,,,,-1705730,,,-2319734,,,,,,,144439,25087,-670248,,-607,1163530,,,17616863,,,,-1680643
1172298,0001493152-13-001864,10-Q,2013-09-23,2013-09-24,2014,Q1,2013-07-31,quarterly,GRAVE,PETRO RIVER OIL CORP.,18873884,15492237,,,,,,5038371,,,,,,,,-2204621,,,-2204626,,,,,,,2309461,13098,-368746,,1539500,,,,15492237,,,,-2191523
1172298,0001493152-13-002701,10-Q,2013-12-16,2013-12-17,2014,Q2,2013-10-31,quarterly,GRAVE,PETRO RIVER OIL CORP.,17903507,16031285,,,,,,4184036,,,,,,,,479756,,,483001,,,,,,,-392503,26674,-914346,,-1021250,,,,16031285,,,,506430
1172298,0001493152-14-000767,10-Q,2014-03-17,2014-03-18,2014,Q3,2014-01-31,quarterly,GRAVE,PETRO RIVER OIL CORP.,22992834,21510825,,,,,,9204795,,,,,,,,-1629762,,,-1629762,,,,,,,1747475,27251,-779812,,897099,,,,21510825,,,,-1602511
1172298,0001493152-14-002504,10-K,2014-08-13,2014-08-14,2014,FY,2014-04-30,annual,GRAVE,PETRO RIVER OIL CORP.,17393747,16095100,,,,,,8352949,,,,,,,,-8956777,,,-8953529,,,,,,,9328956,98134,-2873131,,1501766,,,,16095100,,,,-8858643
1172298,0001493152-14-002504,10-K,2014-08-13,2014-08-14,2014,FY,2014-04-30,quarterly,GRAVE,PETRO RIVER OIL CORP.,17393747,16095100,,,,,,8352949,,,,,,,,-5602150,,,-5602142,,,,,,,5664523,58840,-810227,,186417,,,,16095100,,,,-5543310
1172298,0001493152-14-003047,10-Q,2014-09-23,2014-09-24,2015,Q1,2014-07-31,quarterly,GRAVE,PETRO RIVER OIL CORP.,21424171,14969012,,,,,,3407129,,,,,,,,-1718076,,,-1315332,,,,,,,2384352,169510,-1636292,,189244,,,,14969012,,,,-1548566
1172298,0001415889-14-003888,10-Q,2014-12-15,2014-12-16,2015,Q2,2014-10-31,quarterly,PTRC,PETRO RIVER OIL CORP.,20271383,14299817,,,,,,2749928,,,,,,,,-1098525,,,-1154205,,,,,,,1856010,206511,-466537,,485010,,,,14299817,,,,-892014
1172298,0001415889-15-000925,10-Q,2015-03-16,2015-03-17,2015,Q3,2015-01-31,quarterly,PTRC,PETRO RIVER OIL CORP.,19058996,13473253,,,,,,1501387,,,,,,,,-1318469,,,-1054639,,,,,,,1806742,154753,-877733,0,228075,,,-877733,13473253,,,,-1163716
1172298,0001415889-15-002688,10-K,2015-08-13,2015-08-14,2015,FY,2015-04-30,annual,PTRC,PETRO RIVER OIL CORP.,19280281,14464848,2203393,,2203393,,,1010543,,,,,,,,-6344117,,,-6344579,,,,,,,8471693,702454,-3445049,-39757,1135417,,,-3484806,12261455,,,,-5641663
1172298,0001415889-15-002688,10-K,2015-08-13,2015-08-14,2015,FY,2015-04-30,quarterly,PTRC,PETRO RIVER OIL CORP.,19280281,14464848,2203393,,2203393,,,1010543,,,,,,,,-2209047,,,-2820403,,,,,,,2424589,171680,-464487,-1,233088,,,-464488,12261455,,,,-2037367
1172298,0001415889-15-003136,10-Q,2015-09-21,2015-09-22,2016,Q1,2015-07-31,quarterly,PTRC,PETRO RIVER OIL CORP.,18635744,14008847,2173280,,2173280,,,763270,,,,,,,,-769173,,,-684931,,,,,,,832014,55917,-519003,,228930,,,,11835567,,,,-713256
1172298,0001415889-15-004076,10-Q,2015-12-16,2015-12-17,2016,Q2,2015-10-31,quarterly,PTRC,PETRO RIVER OIL CORP.,42572790,24492197,2143167,,2143167,,,526135,,,,,,,7860738,6293946,,,3168356,,,,,,,1566792,49833,-296925,,1173980,,,,22349030,,,,6343779
1172298,0001415889-16-005184,10-Q,2016-03-21,2016-03-22,2016,Q3,2016-01-31,quarterly,PTRC,PETRO RIVER OIL CORP.,30827958,14480711,2113054,,2113054,,,1324288,,,,,,,,-12650109,-12604172,1330755,-10101444,,,,,,,18014404,43468,16381947,,89958,,,,12367657,,,,-12606641
1172298,0001415889-16-006632,10-K,2016-07-29,2016-07-30,2016,FY,2016-04-30,annual,PTRC,PETRO RIVER OIL CORP.,28328648,11206279,0,,0,,,774751,,,0,,,,,-20137720,,2501209,-11989758,,,,,174458,,20225659,161326,-1767151,0,1593349,,,-1767151,11206279,,,,-19976394
1172298,0001415889-16-006632,10-K,2016-07-29,2016-07-30,2016,FY,2016-04-30,quarterly,PTRC,PETRO RIVER OIL CORP.,28328648,11206279,0,,0,,,774751,,,0,,,,,-13012384,,1170454,-4371739,,,,,,,-10673924,12108,-17333170,,100481,,,,11206279,,,,-13000276
1172298,0001654954-16-004845,10-Q,2016-12-14,2016-12-15,2017,Q2,2016-10-31,quarterly,PTRC,PETRO RIVER OIL CORP.,32396034,16449041,,,,,,1986698,,,0,,,,,-841208,-291036,233232,-612102,,,,,157507,,841208,,,,,,,,16449041,,,,
1172298,0001654954-17-002134,10-Q,2017-03-17,2017-03-18,2017,Q3,2017-01-31,quarterly,PTRC,PETRO RIVER OIL CORP.,32104123,16114361,,,,,,1413443,,,0,,,,,-807734,-651133,22200,-669685,,,,,163809,,814851,7621,-426426,,335005,,,,16114361,,,,-800113
1172298,0001654954-17-006772,10-K,2017-07-31,2017-08-01,2017,FY,2017-04-30,annual,PTRC,PETRO RIVER OIL CORP.,32803444,16071321,,,,,,631232,,,0,,,,,-3960054,,941515,-2583339,,,,,628956,,3986657,25922,-2219980,,2178716,,,,16071321,,,,-3934132
1172298,0001654954-17-006772,10-K,2017-07-31,2017-08-01,2017,FY,2017-04-30,quarterly,PTRC,PETRO RIVER OIL CORP.,32803444,16071321,,,,,,631232,,,0,,,,,-791396,,498166,11858,,,,,166381,,810882,11133,-627323,,328254,,,,16071321,,,,-780263
1172298,0001654954-17-008463,10-Q,2017-09-14,2017-09-15,2018,Q1,2017-07-31,quarterly,PTRC,PETRO RIVER OIL CORP.,35029988,16672933,,,,,,1167124,,,0,,,,,-1011236,-607001,198204,-879776,,,,,132745,,1020039,9120,-65678,,529332,,,,16672933,,,,-1002116
1172298,0001654954-17-011750,10-Q,2017-12-19,2017-12-20,2018,Q2,2017-10-31,quarterly,PTRC,PETRO RIVER OIL CORP.,34757497,16110340,,,,,,462865,,,0,,,,,-760152,-658590,84715,-741959,,,,,101562,,776390,11747,-540523,,179366,,,,16110340,,,,-748405
1172298,0001654954-17-011761,10-Q/A,2017-12-20,2017-12-21,2018,Q2,2017-10-31,quarterly,PTRC,PETRO RIVER OIL CORP.,34757497,16110340,,,,,,462865,,,0,,,,,-760152,-658590,84715,-741959,,,,,101562,,776390,11747,-540523,,179366,,,,16110340,,,,-748405
1172298,0001654954-18-003133,10-Q,2018-03-26,2018-03-27,2018,Q3,2018-01-31,quarterly,PTRC,PETRO RIVER OIL CORP.,6957536,3406628,,,,,,844487,,,0,,,,,-1275395,-16595493,50284,-16673975,,,,,-50173,,1526272,96541,-363329,,102425,,,,3406628,,,,-1178854
1172298,0001654954-18-008175,10-K,2018-07-30,2018-07-31,2018,FY,2018-04-30,annual,PTRC,PETRO RIVER OIL CORP.,5845828,1358702,,,,,,47330,,,0,,,,,-4940474,,333203,-20337681,,,,,-65569,,5663883,157386,-346354,,906591,,,,1358702,,,,-4783088
1172298,0001654954-18-008175,10-K,2018-07-30,2018-07-31,2018,FY,2018-04-30,quarterly,PTRC,PETRO RIVER OIL CORP.,5845828,1358702,,,,,,47330,,,0,,,,,-1893691,,0,-2041971,,,,,-249703,,2341182,39978,623176,,95468,,,,1358702,,,,-1853713
1172298,0001654954-18-010203,10-Q,2018-09-14,2018-09-15,2019,Q1,2018-07-31,quarterly,PTRC,PETRO RIVER OIL CORP.,6084211,1184455,,,,,,4642,,,0,,,574065,,-100651,-420231,0,-420231,,,,,-319580,,674716,90547,29863,,245984,,,,1184455,,,,-10104
1172298,0001654954-18-014006,10-Q,2018-12-17,2018-12-18,2019,Q2,2018-10-31,quarterly,PTRC,PETRO RIVER OIL CORP.,8647511,2275293,,,,,,101206,,,0,,,410432,,-202731,-575477,0,-569259,,,,,-297746,,613163,96749,-269264,,88832,,,,2275293,,,,-105982
1172298,0001654954-19-003249,10-Q,2019-03-25,2019-03-26,2019,Q3,2019-01-31,quarterly,PTRC,PETRO RIVER OIL CORP.,10942705,4306452,,,,,,2139841,,,0,,,339986,,-518101,-3099556,0,-6586986,,,,,-2490539,,858087,158637,-221308,,78971,,,,4306452,,,,-359464
1172298,0001654954-19-009399,10-K,2019-08-13,2019-08-14,2019,FY,2019-04-30,annual,PTRC,PETRO RIVER OIL CORP.,10016583,3409690,,,,,,1214858,,,0,,,1645170,,-2166882,-5501966,0,-8617128,,,,,-3124286,,3812052,683163,-468512,,497672,,,,3409690,,,,-1483719
1172298,0001654954-19-009399,10-K,2019-08-13,2019-08-14,2019,FY,2019-04-30,quarterly,PTRC,PETRO RIVER OIL CORP.,10016583,3409690,,,,,,1214858,,,0,,,320687,,-1345399,-1406702,0,-1040652,,,,,-16421,,1666086,337230,-7803,,83885,,,,3409690,,,,-1008169
1172298,0001654954-19-011026,10-Q,2019-09-23,2019-09-24,2020,Q1,2019-07-31,quarterly,PTRC,PETRO RIVER OIL CORP.,9631695,5107135,,,,,,1074012,,,0,,,322459,,-362017,1538444,0,1538444,,,17938540,,-624,,684476,108882,99105,,28272,,,,5107135,,,,-253135
1172298,0001654954-19-013901,10-Q,2019-12-13,2019-12-14,2020,Q2,2019-10-31,quarterly,PTRC,PETRO RIVER OIL CORP.,9216402,5869356,,,,,,754385,,,0,,,270892,,-263943,743126,0,743126,,,18067616,,0,,534835,86595,-167380,,712,,,,5869356,,,,-177348
