cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization
1569083,0001569083-13-000004,10-Q,2013-09-13,2013-09-14,2013,Q2,2013-06-30,quarterly,DRIM,DRIMEX INC.,571,-2329,,,,,,571,,,,,,0,,-2371,,,-2371,,,,,,,2371,,,,,,,,-2329,,,,,3751,5000000,2013-06-30,single,,,,
1569083,0001569083-13-000006,10-Q,2013-11-14,2013-11-15,2013,Q3,2013-09-30,quarterly,DRIM,DRIMEX INC.,1284,-1616,,,,,,1284,,,,,,0,,-587,,,-587,,,,,,,587,,-587,0,,,,-587,-1616,,,,,3751,5065000,2013-09-30,single,,,,
1569083,0001569083-14-000002,10-K,2014-03-21,2014-03-22,2013,FY,2013-12-31,annual,DRIM,DRIMEX INC.,7850,4950,,,,,,7850,,,,,,2000,,-20118,,,-18118,,,,,,,20118,,-18118,0,,,,-18118,4950,,,,,3751,5905000,2013-12-31,single,,,,
1569083,0001569083-14-000002,10-K,2014-03-21,2014-03-22,2013,FY,2013-12-31,quarterly,DRIM,DRIMEX INC.,7850,4950,,,,,,7850,,,,,,0,,-12234,,,-10234,,,,,,,10234,,-10234,0,,,,-10234,4950,,,,,3751,5905000,2013-12-31,single,,,,
1569083,0001569083-14-000004,10-Q,2014-05-13,2014-05-14,2014,Q1,2014-03-31,quarterly,DRIM,DRIMEX INC.,3312,477,,,,,,3312,,,,,,0,,-4473,,,-4473,,,,,,,4473,,-4473,0,,,,-4473,477,,,,,3751,5905000,2014-03-31,single,,,,
1569083,0001569083-14-000006,10-Q,2014-08-05,2014-08-06,2014,Q2,2014-06-30,quarterly,DRIM,DRIMEX INC.,1770,-2565,,,,,,1770,,,,,,,,-3042,,,-3042,,,,,,,3042,,-1542,0,,,,-1542,-2565,,,,,3751,5905000,2014-06-30,single,,,,
1569083,0001477932-14-004140,10-Q/A,2014-08-08,2014-08-09,2014,Q2,2014-06-30,quarterly,FIL,DRIMEX INC.,1770,-2565,,,,,,1770,,,,,,,,,,,-3042,,,,,,,3042,,-1542,,,,,,-2565,,,,,3751,5905000,2014-06-30,single,,,,
1569083,0001557240-14-000697,10-Q,2014-11-14,2014-11-15,2014,Q3,2014-09-30,quarterly,CQCQ,"MAKINGORG, INC.",,-9252,,,,,,,,,,,,,,,,,-7752,,,35430000,,,,7752,,-4786,,,,,,-9252,,,,,3751,35430000,2014-09-30,single,,,,
1569083,0001557240-15-000143,10-K,2015-03-12,2015-03-13,2014,FY,2014-12-31,annual,CQCQ,"MAKINGORG, INC.",,-17938,,,,,,,,,,,,,,,-23953,,-23953,,,35430000,,,,23953,,-23602,,,,,,-17938,,,,,3751,35430000,2014-12-31,single,,,,
1569083,0001557240-15-000143,10-K,2015-03-12,2015-03-13,2014,FY,2014-12-31,quarterly,CQCQ,"MAKINGORG, INC.",,-17938,,,,,,,,,,,,,,,,,-8686,,,,,,,8686,,-12801,,,,,,-17938,,,,,3751,35430000,2014-12-31,single,,,,
