cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda
1518171,0001161697-11-001013,10-Q,2011-11-14,2011-11-15,2011,Q1,2011-06-30,quarterly,,"FANSPORT, INC.",5888,5288,,,,,,5888,,,,,,,,,-612,,-612,,,,,,,612,,-3112,,,,,,5288,,,,
1518171,0001161697-11-001015,10-Q,2011-11-14,2011-11-15,2011,Q2,2011-09-30,quarterly,,"FANSPORT, INC.",16833,15333,,,,,,16833,,,,,,,,,-1955,,-1955,,,,,,,1955,,-1055,,,,,,15333,,,,
1518171,0001161697-12-000048,10-Q/A,2012-01-25,2012-01-26,2012,Q3,2011-12-31,quarterly,,"FANSPORT, INC.",15277,12373,,,,,,15277,,,,,,,,,-2960,,-2960,,,,,,,2960,,,,,,,,12373,,,,
1518171,0001161697-12-000469,10-K,2012-06-07,2012-06-08,2011,FY,2012-03-31,annual,,"FANSPORT, INC.",11522,11522,,,,,,11522,,,,,,,,,-6378,,-6378,,,,,,,6378,,-9478,,,,,,11522,,,,
1518171,0001161697-12-000469,10-K,2012-06-07,2012-06-08,2011,FY,2012-03-31,quarterly,,"FANSPORT, INC.",11522,11522,,,,,,11522,,,,,,,,,,,-851,,,,,,,,,,,,,,,11522,,,,
1518171,0001161697-12-000593,10-Q,2012-08-02,2012-08-03,2012,Q1,2012-06-30,quarterly,,"FANSPORT, INC.",6442,6442,,,,,,6442,,,,,,,,,-5080,,-5080,,,,,,,5080,,-5080,,,,,,6442,,,,
1518171,0001161697-12-000869,10-Q,2012-11-16,2012-11-17,2012,Q2,2012-09-30,quarterly,,"FANSPORT, INC.",3383,3383,,,,,,3383,,,,,,,,,-3059,,-3059,,,,,,,3059,,-3059,,,,,,3383,,,,
1518171,0001161697-13-000089,10-Q,2013-02-06,2013-02-07,2012,Q3,2012-12-31,quarterly,,"FANSPORT, INC.",2421,2421,,,,,,2421,,,,,,,,,-962,,-962,,,,,,,962,,-962,,,,,,2421,,,,
1518171,0001161697-13-000357,10-K,2013-06-03,2013-06-04,2012,FY,2013-03-31,annual,FPNC,"FANSPORT, INC.",2470,-5122,,,,,,2470,,,,,,,,,-16644,,-16644,,,,,,,16644,,-13052,,,,,,-5122,,,,
1518171,0001161697-13-000357,10-K,2013-06-03,2013-06-04,2012,FY,2013-03-31,quarterly,FPNC,"FANSPORT, INC.",2470,-5122,,,,,,2470,,,,,,,,,-7543,,-7543,,,,,,,7543,,-3951,,,,,,-5122,,,,
1518171,0001294606-13-000213,10-Q/A,2013-08-21,2013-08-22,2013,Q1,2013-06-30,quarterly,FPNC,"FANSPORT, INC.",2476,-7666,,,,,,2476,,,0,,,,,,-2544,0,-2544,,,,,,,,,6,,,,,,-7666,,,,
1518171,0001294606-13-000276,10-Q,2013-11-19,2013-11-20,2013,Q2,2013-09-30,quarterly,MEDA,MEDIA ANALYTICS CORP,2476,-13504,,,,,,2476,,,0,,,,,,,,-5838,,,,,,,-5838,,0,,,,,,-13504,,,,
1518171,0001294606-14-000048,10-Q,2014-03-13,2014-03-14,2013,Q3,2013-12-31,quarterly,MEDA,MEDIA ANALYTICS CORP,2476,-63439,,,,,,2476,,,0,,,,,,,,-49935,,,,,,,49935,,-22715,,,,,,-63439,,,,
1518171,0001294606-14-000175,10-K,2014-08-05,2014-08-06,2013,FY,2014-03-31,annual,MEDA,MEDIA ANALYTICS CORP,300000,-82760,,,,300000,,,,,0,,,,,,,,-79247,,,,,,,79247,,-25290,,,,,,-82760,300000,217240,,
1518171,0001294606-14-000175,10-K,2014-08-05,2014-08-06,2013,FY,2014-03-31,quarterly,MEDA,MEDIA ANALYTICS CORP,300000,-82760,,,,300000,,,,,0,,,,,,,,-20930,,,,,,,20930,,-2581,,,,,,-82760,300000,217240,,
1518171,0001294606-14-000185,10-Q,2014-08-14,2014-08-15,2014,Q1,2014-06-30,quarterly,MEDA,MEDIA ANALYTICS CORP,300000,-102071,,,,300000,,,,,0,,,,,,,,-19311,,,,,,,19311,,,,,,,,-102071,300000,197929,,
