cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda
1849380,0001104659-21-093828,10-Q/A,2021-07-20,2021-07-21,2021,Q1,2021-03-31,quarterly,DKDCU,DATA KNIGHTS ACQUISITION CORP.,70000,24155,,,,,,25000,,,,,,,,,,,-845,,,,,,,,,0,,,,,,24155,,,,
1849380,0001104659-21-106132,10-Q,2021-08-16,2021-08-17,2021,Q2,2021-06-30,quarterly,DKDCU,DATA KNIGHTS ACQUISITION CORP.,118112904,5000001,,,,,,802110,,,,,,,,-70495,,,4308152,,,,,,,,,-654587,,,,,,5000001,,,,
1849380,0001104659-21-139304,10-Q,2021-11-15,2021-11-16,2021,Q3,2021-09-30,quarterly,DKDCU,DATA KNIGHTS ACQUISITION CORP.,117981397,-8144981,,,,,,533706,,,,,,,,-98724,,,1292965,,,,2897,,,,,356655,,,,,,-8144981,,,,
1849380,0001410578-22-000812,10-K,2022-04-01,2022-04-02,2021,FY,2021-12-31,annual,DKDCU,DATA KNIGHTS ACQUISITION CORP.,117857185,-8609463,,,,,,453151,,,,,,,,-585405,,,5135790,,,,1876,,,,,-378487,,,,,,-8609463,,,,
1849380,0001410578-22-000812,10-K,2022-04-01,2022-04-02,2021,FY,2021-12-31,quarterly,DKDCU,DATA KNIGHTS ACQUISITION CORP.,117857185,-8609463,,,,,,453151,,,,,,,,-415341,,,-464481,,,,-1815,,,,,-80555,,,,,,-8609463,,,,
1849380,0001410578-22-001631,10-Q,2022-05-16,2022-05-17,2022,Q1,2022-03-31,quarterly,DKDCU,DATA KNIGHTS ACQUISITION CORP.,117566481,-6413955,,,,,,159133,,,,,,,,-610185,,,2195508,,,,,,,,,-294018,,,,,,-6413955,,,,
1849380,0001410578-22-002552,10-Q,2022-08-15,2022-08-16,2022,Q2,2022-06-30,quarterly,DKDCU,DATA KNIGHTS ACQUISITION CORP.,118670857,-6614018,,,,,,7480,,,,,,,,-794495,,,949937,,,,,,,,,-151653,,,,,,-6614018,,,,
1849380,0001410578-22-003493,10-Q,2022-11-18,2022-11-19,2022,Q3,2022-09-30,quarterly,DKDCU,DATA KNIGHTS ACQUISITION CORP.,120368792,-8451162,,,,,,234923,,,,,,,,-520025,-46551,106724,-153275,,,,,,,,,-350866,,,,,,-8451162,,,,
1849380,0001410578-23-000553,10-K,2023-03-31,2023-04-01,2022,FY,2022-12-31,annual,DKDCU,DATA KNIGHTS ACQUISITION CORP.,29060286,-8806438,,,,,,30870,,,,,,,,-5309291,551508,214850,336658,,,,,,,,,-940463,,2825960,,,,-8806438,,,,
1849380,0001410578-23-000553,10-K,2023-03-31,2023-04-01,2022,FY,2022-12-31,quarterly,DKDCU,DATA KNIGHTS ACQUISITION CORP.,29060286,-8806438,,,,,,30870,,,,,,,,-3384587,-2547387,108126,-2655513,,,,,,,,,-143926,,,,,,-8806438,,,,
1849380,0001410578-23-001307,10-Q,2023-05-19,2023-05-20,2023,Q1,2023-03-31,quarterly,DKDCU,DATA KNIGHTS ACQUISITION CORP.,29735682,-9475991,,,,,,10108,,,,,,,,-353784,-26385,59598,-85983,,,,,,,,,-52462,,,,,,-9475991,,,,
1849380,0001410578-23-001881,10-Q,2023-08-14,2023-08-15,2023,Q2,2023-06-30,quarterly,DKDCU,DATA KNIGHTS ACQUISITION CORP.,29982077,-10085805,,,,,,3438,,,,,,,,-285454,57548,62706,-5158,,,,,,,,,-594118,,,,,,-10085805,,,,
1849380,0001493152-23-042153,10-Q,2023-11-20,2023-11-21,2023,Q3,2023-09-30,quarterly,,ONEMEDNET CORP,2937944,-14738338,,,,,,611822,,,,,,,,-3772169,,,-1690632,,,,,,,,,-4065967,,,,,,-14738338,,,,
1849380,0001493152-23-045125,10-Q/A,2023-12-18,2023-12-19,2023,Q3,2023-09-30,quarterly,,ONEMEDNET CORP,19331398,-11622446,,,,,,1537,,,,,,,,-918477,-728807,87713,-816520,,,,,,,,,-151617,,,,,,-11622446,,,,
1849380,0001493152-24-014092,10-K,2024-04-09,2024-04-10,2023,FY,2023-12-31,annual,,ONEMEDNET CORP,463057,-12859606,,,,,,47008,,,,,,1021651,-127900,-8374250,,,-23205456,1631613,749213,23572232,,,,8246350,27983,8220910,-43757,,,,8177153,-12859606,,,,-8346267
1849380,0001493152-24-014092,10-K,2024-04-09,2024-04-10,2023,FY,2023-12-31,quarterly,,ONEMEDNET CORP,463057,-12859606,,,,,,47008,,,,,,340733,3384,-6816535,,,-22297796,498464,246090,,,,,3966228,8454,9019107,-14956,,,,9004151,-12859606,,,,-6808081
1849380,0001493152-24-043625,10-K/A,2024-11-05,2024-11-06,2023,FY,2023-12-31,annual,,ONEMEDNET CORP,464000,-13442000,,,,,,47000,,,,,,1021000,-129000,-6853000,-33762000,18000,-33780000,2065000,11000,7084068,,,,6724000,28000,-4791000,-44000,1475000,,,-4835000,-13442000,,,-33751000,-6825000
1849380,0001493152-24-043625,10-K/A,2024-11-05,2024-11-06,2023,FY,2023-12-31,quarterly,,ONEMEDNET CORP,464000,-13442000,,,,,,47000,,,,,,340082,2284,-5295285,-33064357,-192017,-32872340,931851,-492123,,,,,2443878,8471,-3992803,-15199,586368,,,-4008002,-13442000,,,-33556480,-5286814
1849380,0001493152-24-048874,10-Q,2024-12-05,2024-12-06,2024,Q1,2024-03-31,quarterly,,ONEMEDNET CORP,750000,-15701000,,,,,,174000,,,,,,248000,-69000,-2101000,,,-2109000,445000,42000,23681846,,,,2032000,11000,-1547000,-6000,137000,,,-1553000,-15701000,,,,-2090000
1849380,0001493152-24-049637,10-Q,2024-12-11,2024-12-12,2024,Q2,2024-06-30,quarterly,,ONEMEDNET CORP,1041000,-19187000,,,,,,407000,,,,,,227000,-102000,-2454000,,,-3589000,383000,41000,23940120,,,,2352000,10000,-1506000,-1000,103000,,,-1507000,-19187000,,,,-2444000
1849380,0001493152-24-050454,10-Q,2024-12-17,2024-12-18,2024,Q3,2024-09-30,quarterly,,ONEMEDNET CORP,4388000,-14268000,,,,,,1934000,,,,,,142000,-84000,-2387000,,,-2058000,298000,36000,27878399,,,,2303000,10000,-1903000,-9000,207000,,,-1912000,-14268000,,,,-2377000
