cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization
1990354,0001410578-24-001168,10-Q,2024-08-07,2024-08-08,2024,Q2,2024-06-30,quarterly,WAY,WAYSTAR HOLDING CORP.,4566881000,2946098000,4138789000,3030013000,1108776000,1334090000,12909000,68375000,,17038000,,,,234543000,,8245000,-42296000,-14611000,-27685000,15901000,,133527766,,,,,44276000,,,,,,,-1192691000,1346999000,4293097000,,52521000,7373,166659634,2024-06-30,single,,,,
1990354,0001410578-24-001768,10-Q,2024-11-06,2024-11-07,2024,Q3,2024-09-30,quarterly,WAY,WAYSTAR HOLDING CORP.,4540547000,3052747000,4089522000,3019826000,1069696000,1221755000,12909000,127125000,,18293000,,,,240112000,,27146000,8687000,3274000,5413000,11082000,,176181511,,,,,60185000,78818000,-8616000,7903000,,0,70202000,-1036775000,1234664000,4287411000,,87331000,7373,172086129,2024-09-30,single,,,,
1990354,0001410578-25-000148,10-K,2025-02-18,2025-02-19,2024,FY,2024-12-31,annual,WAY,WAYSTAR HOLDING CORP.,4577004000,3079786000,4059048000,3019999000,1039049000,1220622000,11668000,182133000,,18724000,,,,943549000,,123725000,-22545000,-3420000,-19125000,48775000,,149915839,,,,,186631000,169768000,-27268000,54437000,,-844000,142500000,-979262000,1232290000,4312076000,,310356000,7373,172108240,2024-12-31,single,,,,
1990354,0001410578-25-000148,10-K,2025-02-18,2025-02-19,2024,FY,2024-12-31,quarterly,WAY,WAYSTAR HOLDING CORP.,4577004000,3079786000,4059048000,3019999000,1039049000,1220622000,11668000,182133000,,18724000,,,,244102000,,53143000,33057000,13978000,19079000,11472000,,,,,,,37996000,64770000,-6224000,7037000,,0,58546000,-979262000,1232290000,4312076000,,91139000,7373,172108240,2024-12-31,single,,,,
1990354,0001410578-25-001048,10-Q,2025-04-30,2025-05-01,2025,Q1,2025-03-31,quarterly,WAY,WAYSTAR HOLDING CORP.,4619178000,3125912000,4030932000,3019999000,1010933000,1218235000,11668000,223995000,,17323000,,,,256435000,,65209000,46309000,17040000,29269000,11078000,,180691994,,,,,33380000,64249000,-5426000,6744000,,,58823000,-905020000,1229903000,4355815000,,98589000,7373,172963709,2025-03-31,single,,,,
1990354,0001990354-25-000012,10-Q,2025-07-30,2025-07-31,2025,Q2,2025-06-30,quarterly,WAY,WAYSTAR HOLDING CORP.,4677922000,3173140000,4002817000,3019999000,982818000,1215862000,11668000,290300000,,15905000,0,,,270654000,,64846000,46591000,14407000,32184000,12622000,18255000,181599133,,,,,33426000,96760000,-5767000,11530000,,,90993000,-829677000,1227530000,4400670000,64846000,98272000,7373,174146070,2025-06-30,single,,,,
1990354,0001990354-25-000031,10-Q,2025-10-29,2025-10-30,2025,Q3,2025-09-30,quarterly,WAY,WAYSTAR HOLDING CORP.,4746356000,3222596000,3974966000,3019999000,954967000,1214194000,11668000,421056000,,17542000,0,,,268651000,,60232000,42717000,12069000,30648000,12403000,17515000,181240033,,,,,33300000,82030000,-5876000,11597000,,0,76154000,-752370000,1225862000,4448458000,60232000,93532000,7373,174667840,2025-09-30,single,,,,
1990354,0001990354-26-000011,10-K,2026-02-17,2026-02-18,2025,FY,2025-12-31,annual,WAY,WAYSTAR HOLDING CORP.,5785100000,3878826000,5309657000,4016818000,1292839000,1458709000,14194000,61355000,,18023000,0,,,1099278000,,249305000,171763000,59674000,112089000,54623000,,184783285,,,,,140548000,309673000,-26481000,42069000,,0,283192000,-1430831000,1472903000,5351729000,,389853000,7373,191587193,2025-12-31,single,,,,
1990354,0001990354-26-000011,10-K,2026-02-17,2026-02-18,2025,FY,2025-12-31,quarterly,WAY,WAYSTAR HOLDING CORP.,5785100000,3878826000,5309657000,4016818000,1292839000,1458709000,14194000,61355000,,18023000,0,,,303538000,,59018000,36146000,16158000,19988000,18520000,,,,,,,40442000,66634000,-9412000,12198000,,0,57222000,-1430831000,1472903000,5351729000,,99460000,7373,191587193,2025-12-31,single,,,,
1990354,0001990354-26-000025,10-Q,2026-04-29,2026-04-30,2026,Q1,2026-03-31,quarterly,WAY,WAYSTAR HOLDING CORP.,5838993000,3937438000,5273146000,4014781000,1258365000,1455581000,14194000,34337000,,16454000,0,,,313874000,,80465000,59818000,16535000,43283000,18368000,20647000,195155126,,,,,41452000,84913000,-15327000,11446000,,,69586000,-1335708000,1469775000,5407213000,80465000,121917000,7373,191685290,2026-03-31,single,,,,
