cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization
1466593,0001157523-10-004915,10-Q,2010-08-09,2010-08-10,2010,Q2,2010-06-30,quarterly,OTTR,OTTER TAIL CORP,1745239000,,122063000,94306000,27757000,435898000,734000,0,94089000,,,,,270195000,,-13143000,-20760000,-6542000,-14218000,,9405000,35799231,,,,,19883000,,,,,,,,436632000,,-11355000,6740000,4911,35932339,2010-06-30,single,,67587000,,
1466593,0001157523-10-006733,10-Q,2010-11-08,2010-11-09,2010,Q3,2010-09-30,quarterly,OTTR,OTTER TAIL CORP,1760702000,,121750000,94306000,27444000,435572000,615000,0,88404000,,,,,280667000,,14808000,6719000,618000,6101000,,9294000,36076421,,,,,20357000,11456000,-23302000,653000,,0,-11846000,,436187000,,16013000,35165000,4911,35932339,2010-09-30,single,,93973000,,
1466593,0001157523-11-001197,10-K,2011-02-28,2011-03-01,2010,FY,2010-12-31,annual,OTTR,OTTER TAIL CORP,1770555000,,121198000,94066000,27132000,435446000,604000,0,95016000,,,,,1119084000,,34513000,2607000,3951000,-1344000,,37032000,35784000,,,,,80696000,105017000,-85589000,2923000,,-401000,19428000,,436050000,,39639000,115209000,4911,36002739,2010-12-31,single,,79490000,,
1466593,0001157523-11-001197,10-K,2011-02-28,2011-03-01,2010,FY,2010-12-31,quarterly,OTTR,OTTER TAIL CORP,1770555000,,121198000,94066000,27132000,435446000,604000,0,95016000,,,,,306036000,,16857000,9551000,7495000,2056000,,9303000,,,,,,20705000,44142000,-22722000,950000,,0,21420000,,436050000,,18854000,37562000,4911,36002739,2010-12-31,single,,79490000,,
1466593,0001157523-11-002963,10-Q,2011-05-10,2011-05-11,2011,Q1,2011-03-31,quarterly,OTTR,OTTER TAIL CORP,1796981000,,85798000,69742000,16056000,436064000,683000,186000,81141000,,,,,286681000,,13162000,4348000,414000,5696000,,9489000,36081426,,,,,19113000,6961000,-23981000,452000,,,-17020000,,436747000,,13837000,32275000,4911,36002739,2011-03-31,single,,116976000,,
1466593,0001157523-11-004874,10-Q,2011-08-09,2011-08-10,2011,Q2,2011-06-30,quarterly,OTTR,OTTER TAIL CORP,1708147000,,85674000,69742000,15932000,433715000,3340000,0,86235000,,,,,316975000,,14577000,6535000,537000,18828000,,9149000,36163805000,,,,,19725000,33776000,-24130000,469000,,,9646000,,437055000,,15684000,34302000,4911,36061173,2011-06-30,single,,30362000,,
1466593,0001157523-11-006632,10-Q,2011-11-09,2011-11-10,2011,Q3,2011-09-30,quarterly,OTTR,OTTER TAIL CORP,1711984000,,85454000,69742000,15712000,433454000,3286000,6604000,91114000,,,,,315758000,,17202000,8983000,2109000,6368000,,8708000,36171555000,,,,,19937000,39635000,-23226000,839000,,0,16409000,,436740000,,17691000,37139000,4911,36062023,2011-09-30,single,,39075000,,
1466593,0001157523-12-001147,10-K,2012-02-29,2012-03-01,2011,FY,2011-12-31,annual,OTTR,OTTER TAIL CORP,1700522000,571448000,54692000,39406000,15286000,471915000,3033000,14652000,77983000,,,,,1077850000,,52289000,19207000,2087000,-13243000,,35818000,36082000,,,,,70000000,104383000,-73677000,2177000,,-1182000,30706000,516756000,474948000,1046396000,55025000,122289000,4911,36101695,2011-12-31,single,,,,
1466593,0001157523-12-001147,10-K,2012-02-29,2012-03-01,2011,FY,2011-12-31,quarterly,OTTR,OTTER TAIL CORP,1700522000,571448000,54692000,39406000,15286000,471915000,3033000,14652000,77983000,,,,,163759000,,4560000,-3493000,-2107000,-44135000,,8472000,,,,,,11252000,24011000,-2340000,417000,,-1030000,21671000,516756000,474948000,1046396000,4979000,15812000,4911,36101695,2011-12-31,single,,,,
1466593,0001157523-12-002757,10-Q,2012-05-10,2012-05-11,2012,Q1,2012-03-31,quarterly,OTTR,OTTER TAIL CORP,1679118000,,54444000,39406000,15038000,471878000,3000000,,82959000,,,,,277589000,,17411000,9788000,297000,7243000,,8616000,36129192000,,,,,17053000,7851000,-36321000,287000,,,-28470000,,474878000,,18404000,34464000,4911,36107795,2012-03-31,single,,3311000,,
