cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda,sic,shares_outstanding,shares_asof,shares_source,long_term_debt,short_term_borrowings,depreciation,amortization,ticker_source,ticker_asof
1522602,0001144204-15-031357,10-Q,2015-05-15,2015-05-16,2015,Q1,2015-03-31,quarterly,COBU,"COHBAR, INC.",13315956,12663179,,,,,,9952751,,,,,,0,,-779746,,,-781265,262760,1756,31198876,1177,,,779746,550,-945458,-12278,145514,,,-957736,12663179,,,,-779196,2834,32320891,2015-03-31,single,,,,,instance,2015-05-15
1522602,0001144204-15-048002,10-Q,2015-08-11,2015-08-12,2015,Q2,2015-06-30,quarterly,COBU,"COHBAR, INC.",12472326,11860849,,,,,,7393314,,,,,,0,,-866219,,,-867530,447287,1756,32320891,1022,,,866219,7325,-853936,-200401,70691,,,-1054337,11860849,,,,-858894,2834,32320891,2015-06-30,single,,,,,instance,2015-08-11
1522602,0001213900-15-008680,10-Q,2015-11-16,2015-11-17,2015,Q3,2015-09-30,quarterly,COBU,"COHBAR, INC.",11571696,10875983,,,,,,5499507,,,,,,,,-1078870,,,-1079256,547029,1755,32320891,1451,,,1078870,11045,-884129,-7587,94389,,,-891716,10875983,,,,-1067825,2834,32320891,2015-09-30,single,,,,,instance,2015-11-16
1522602,0001213900-16-011989,10-K,2016-03-30,2016-03-31,2015,FY,2015-12-31,annual,COBU,"COHBAR, INC.",10599777,9812079,,,,,,4803687,,,,,,,,-3874301,,,-3878210,1966221,7022,32044274,4762,,,3874301,30727,-3631163,-225671,396850,,,-3856834,9812079,,,,-3843574,2834,32320891,2015-12-31,single,,,,,instance,2016-03-30
1522602,0001213900-16-011989,10-K,2016-03-30,2016-03-31,2015,FY,2015-12-31,quarterly,COBU,"COHBAR, INC.",10599777,9812079,,,,,,4803687,,,,,,,,-1149467,,,-1150160,709146,1755,,1112,,,1149467,11807,-947640,-5405,86256,,,-953045,9812079,,,,-1137660,2834,32320891,2015-12-31,single,,,,,instance,2016-03-30
1522602,0001213900-16-013250,10-Q,2016-05-13,2016-05-14,2016,Q1,2016-03-31,quarterly,COBU,"COHBAR, INC.",9440309,8728676,,,,,,4343910,,,,,,,,-1217032,,,-1216300,737100,1875,32331345,2656,,,1217032,12273,-1191935,-8422,123646,,,-1200357,8728676,,,,-1204759,2834,32337541,2016-03-31,single,,,,,instance,2016-05-13
1522602,0001213900-16-015936,10-Q,2016-08-15,2016-08-16,2016,Q2,2016-06-30,quarterly,COBU,"COHBAR, INC.",9427341,8612480,,,,,,5630034,,,,,,,,-1527165,,,-1527822,852596,1882,32880589,1274,,,1527165,13239,-1215489,-27491,209655,,,-1242980,8612480,,,,-1513926,2834,33157944,2016-06-30,single,,,,,instance,2016-08-15
1522602,0001213900-16-018352,10-Q,2016-11-14,2016-11-15,2016,Q3,2016-09-30,quarterly,COBU,"COHBAR, INC.",8423904,7413077,,,,,,6012237,,,,,,,,-1654936,,,-1653729,1056429,1886,33416874,3142,,,1654936,15761,-1195940,-31098,190816,,,-1227038,7413077,,,,-1639175,2834,33432514,2016-09-30,single,,,,,instance,2016-11-14
1522602,0001213900-17-003096,10-K,2017-03-31,2017-04-01,2016,FY,2016-12-31,annual,COBU,"COHBAR, INC.",9586890,8697974,,,,,,3257458,,,,,,,,-6076577,,,-6074999,3606515,7594,33130424,9368,,,6076577,57978,-5202973,-88915,735429,,,-5291888,8697974,,,,-6018599,2834,34807881,2016-12-31,single,,,,,instance,2017-03-31
1522602,0001213900-17-003096,10-K,2017-03-31,2017-04-01,2016,FY,2016-12-31,quarterly,COBU,"COHBAR, INC.",9586890,8697974,,,,,,3257458,,,,,,,,-1677444,,,-1677148,960390,1951,,2296,,,1677444,16705,-1599609,-21904,211311,,,-1621513,8697974,,,,-1660739,2834,34807881,2016-12-31,single,,,,,instance,2017-03-31
