cik,adsh,form,filed,available_date,fy,fp,period_end,period_type,ticker,name,total_assets,stockholders_equity,goodwill_and_intangibles,goodwill,intangibles_excluding_goodwill,debt_noncurrent,debt_current,cash_and_equivalents,inventory,lease_liabilities,preferred_stock,total_deposits,gross_loans,total_revenue,gross_profit,operating_income,pretax_income,tax_provision,net_income,research_and_development,interest_expense,diluted_shares,interest_income,net_interest_income,credit_loss_provision,operating_expense,depreciation_amortization,operating_cash_flow,capital_expenditure,stock_based_compensation,dividends_paid,share_repurchase,free_cash_flow,tangible_book_value,total_debt,invested_capital,ebit,ebitda
1216596,0001216596-11-000036,10-Q,2011-08-09,2011-08-10,2011,Q2,2011-06-30,quarterly,NTKS,NORTEK INC,2060000000,107700000,985200000,299700000,685500000,1193000000,31900000,41800000,341700000,,0,,,564900000,,20800000,-40000000,-8100000,-31900000,,27100000,15127265,100000,,,,,,,,,,,-877500000,1224900000,1332600000,-12900000,
1216596,0001216596-11-000048,10-Q,2011-11-15,2011-11-16,2011,Q3,2011-09-30,quarterly,NTKS,NORTEK INC,1986000000,101600000,975100000,304700000,670400000,1146900000,33700000,57200000,329000000,,0,,,551800000,,14000000,-10600000,-8500000,-2100000,,24600000,15128246,0,,,,21400000,65900000,-3300000,100000,,,62600000,-873500000,1180600000,1282200000,14000000,35400000
1216596,0001216596-12-000007,10-K,2012-03-29,2012-03-30,2011,FY,2011-12-31,annual,NTKS,NORTEK INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216596,0001216596-12-000007,10-K,2012-03-29,2012-03-30,2011,FY,2011-12-31,quarterly,NTKS,NORTEK INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216596,0001216596-12-000022,10-Q,2012-05-10,2012-05-11,2012,Q1,2012-03-31,quarterly,NTKS,NORTEK INC,1942600000,81700000,953800000,305600000,648200000,1105200000,11700000,72400000,306700000,,0,,,522800000,,24900000,400000,1600000,-1200000,,24500000,15130272,,,,,20300000,44300000,-4500000,500000,,,39800000,-872100000,1116900000,1198600000,24900000,45200000
1216596,0001216596-12-000038,10-Q,2012-08-09,2012-08-10,2012,Q2,2012-06-30,quarterly,NTKS,NORTEK INC,1944200000,98800000,945300000,308100000,637200000,1099300000,11300000,60500000,287800000,,0,,,615700000,183800000,53700000,29800000,11300000,18500000,,24000000,15522641,100000,,,,20700000,3400000,-5400000,1000000,,,-2000000,-846500000,1110600000,1209400000,53800000,74400000
1216596,0001216596-12-000056,10-Q,2012-11-08,2012-11-09,2012,Q3,2012-09-30,quarterly,NTKS,NORTEK INC,1925400000,106900000,934300000,308100000,626200000,1092100000,6100000,130700000,270500000,,0,,,557400000,158400000,33800000,10200000,5500000,4700000,,23700000,15505573,100000,,,,21700000,90200000,-6200000,1300000,,,84000000,-827400000,1098200000,1205100000,33900000,55500000
1216596,0001216596-13-000010,10-K,2013-03-15,2013-03-16,2012,FY,2012-12-31,annual,NTKS,NORTEK INC,1888100000,94200000,922500000,307600000,614900000,1097900000,2400000,144700000,258400000,,0,,,2201300000,640400000,127600000,24800000,15300000,9500000,,96500000,15531205,100000,,,,83700000,164200000,-24100000,4600000,,,140100000,-828300000,1100300000,1194500000,121300000,211300000
1216596,0001216596-13-000010,10-K,2013-03-15,2013-03-16,2012,FY,2012-12-31,quarterly,NTKS,NORTEK INC,1888100000,94200000,922500000,307600000,614900000,1097900000,2400000,144700000,258400000,,0,,,505400000,152200000,15200000,-15600000,-3100000,-12500000,,24300000,,-100000,,,,21000000,26300000,-8000000,1800000,,,18300000,-828300000,1100300000,1194500000,8700000,36200000
1216596,0001216596-13-000021,10-Q,2013-05-09,2013-05-10,2013,Q1,2013-03-31,quarterly,NTKS,NORTEK INC,1983000000,77100000,913600000,309300000,604300000,1181800000,2500000,201400000,271800000,,0,,,519100000,141500000,4600000,-20000000,-4900000,-15100000,,24600000,15331415,,,,,20500000,-14500000,-9800000,2600000,,,-24300000,-836500000,1184300000,1261400000,4600000,25100000
1216596,0001216596-13-000027,10-Q,2013-08-01,2013-08-02,2013,Q2,2013-06-30,quarterly,NTKS,NORTEK INC,2044800000,91700000,1054900000,374100000,680800000,1145900000,12600000,48800000,293700000,,0,,,630700000,189100000,40400000,15700000,4200000,11500000,,24800000,15849867,100000,,,,26300000,28300000,-11200000,4700000,,,17100000,-963200000,1158500000,1250200000,40500000,66700000
1216596,0001216596-13-000031,10-Q,2013-11-07,2013-11-08,2013,Q3,2013-09-30,quarterly,NTKS,NORTEK INC,2064800000,101600000,1038900000,376900000,662000000,1110000000,17700000,86600000,289500000,,0,,,589200000,175100000,32500000,7700000,3500000,4200000,,24800000,15848976,0,,,,23000000,82200000,-11900000,3100000,,,70300000,-937300000,1127700000,1229300000,32500000,55500000
